DATA_HI,PERÍODE_HI,NO_HI,FL_NO,NO2_HI,FL_NO2,O3_HI,FL_O3,PM10_HI,FL_PM10,TMP_HI,FL_TMP,HR_HI,FL_HR,RS_HI,FL_RS,PRB_HI,FL_PRB,LL_HI,FL_LL
26/11/2020,14,1.9,V,8,V,66,V,7,V,,N,,N,,N,,N,,N
26/11/2020,15,1.3,V,8,V,66,V,7,V,,N,,N,,N,,N,,N
26/11/2020,16,1.6,V,9,V,64,V,18,V,,N,,N,,N,,N,,N
26/11/2020,17,1,V,11,V,58,V,17,V,,N,,N,,N,,N,,N
26/11/2020,18,1,V,11,V,56,V,21,V,,N,,N,,N,,N,,N
26/11/2020,19,1.4,V,10,V,60,V,20,V,,N,,N,,N,,N,,N
26/11/2020,20,1.7,V,9,V,60,V,16,V,,N,,N,,N,,N,,N
26/11/2020,21,1,V,6,V,65,V,25,V,,N,,N,,N,,N,,N
26/11/2020,22,1,V,5,V,59,V,17,V,,N,,N,,N,,N,,N
26/11/2020,23,1.8,V,6,V,54,V,16,V,,N,,N,,N,,N,,N
26/11/2020,24,2,V,7,V,51,V,7,V,,N,,N,,N,,N,,N
27/11/2020,1,1,V,7,V,50,V,12,V,,N,,N,,N,,N,,N
27/11/2020,2,1.3,V,7,V,49,V,12,V,,N,,N,,N,,N,,N
27/11/2020,3,1.7,V,7,V,51,V,12,V,,N,,N,,N,,N,,N
27/11/2020,4,1,V,6,V,52,V,17,V,,N,,N,,N,,N,,N
27/11/2020,5,1,V,3,V,52,V,14,V,,N,,N,,N,,N,,N
27/11/2020,6,1.3,V,6,V,51,V,14,V,,N,,N,,N,,N,,N
27/11/2020,7,2.2,V,13,V,36,V,24,V,,N,,N,,N,,N,,N
27/11/2020,8,2.9,V,19,V,42,V,10,V,,N,,N,,N,,N,,N
27/11/2020,9,1.4,V,18,V,41,V,30,V,,N,,N,,N,,N,,N
27/11/2020,10,1,V,15,V,45,V,23,V,,N,,N,,N,,N,,N
27/11/2020,11,1.6,V,11,V,50,V,17,V,,N,,N,,N,,N,,N
27/11/2020,12,1,V,12,V,49,V,16,V,,N,,N,,N,,N,,N
27/11/2020,13,1,V,12,V,50,V,16,V,,N,,N,,N,,N,,N
27/11/2020,14,1.6,V,10,V,52,V,22,V,,N,,N,,N,,N,,N
27/11/2020,15,2.5,V,8,V,53,V,7,V,,N,,N,,N,,N,,N
27/11/2020,16,1.3,V,9,V,51,V,3,V,,N,,N,,N,,N,,N
27/11/2020,17,1.5,V,12,V,46,V,8,V,,N,,N,,N,,N,,N
27/11/2020,18,2.3,V,15,V,43,V,17,V,,N,,N,,N,,N,,N
27/11/2020,19,1.4,V,12,V,44,V,12,V,,N,,N,,N,,N,,N
27/11/2020,20,1,V,8,V,44,V,19,V,,N,,N,,N,,N,,N
27/11/2020,21,1,V,7,V,45,V,12,V,,N,,N,,N,,N,,N
27/11/2020,22,1.3,V,5,V,43,V,25,V,,N,,N,,N,,N,,N
27/11/2020,23,1.3,V,5,V,42,V,28,V,,N,,N,,N,,N,,N
27/11/2020,24,1.4,V,3,V,45,V,28,V,,N,,N,,N,,N,,N
28/11/2020,1,1,V,2,V,44,V,28,V,,N,,N,,N,,N,,N
28/11/2020,2,1.5,V,2,V,47,V,34,V,,N,,N,,N,,N,,N
28/11/2020,3,1.3,V,2,V,44,V,46,V,,N,,N,,N,,N,,N
28/11/2020,4,1.5,V,2,V,44,V,11,V,,N,,N,,N,,N,,N
28/11/2020,5,1.3,V,2,V,49,V,3,V,,N,,N,,N,,N,,N
28/11/2020,6,1,V,2,V,60,V,3,V,,N,,N,,N,,N,,N
28/11/2020,7,1.5,V,3,V,57,V,22,V,,N,,N,,N,,N,,N
28/11/2020,8,1.3,V,8,V,44,V,3,V,,N,,N,,N,,N,,N
28/11/2020,9,1.4,V,8,V,44,V,7,V,,N,,N,,N,,N,,N
28/11/2020,10,1,V,4,V,52,V,10,V,,N,,N,,N,,N,,N
28/11/2020,11,1,V,3,V,56,V,12,V,,N,,N,,N,,N,,N
28/11/2020,12,1,V,3,V,51,V,13,V,,N,,N,,N,,N,,N
28/11/2020,13,1,V,5,V,45,V,22,V,,N,,N,,N,,N,,N
28/11/2020,14,1,V,3,V,51,V,11,V,,N,,N,,N,,N,,N
28/11/2020,15,1.4,V,2,V,54,V,11,V,,N,,N,,N,,N,,N
28/11/2020,16,1,V,2,V,58,V,26,V,,N,,N,,N,,N,,N
28/11/2020,17,1.4,V,3,V,56,V,24,V,,N,,N,,N,,N,,N
28/11/2020,18,1,V,4,V,55,V,12,V,,N,,N,,N,,N,,N
28/11/2020,19,1,V,4,V,58,V,22,V,,N,,N,,N,,N,,N
28/11/2020,20,1,V,2,V,56,V,16,V,,N,,N,,N,,N,,N
28/11/2020,21,1,V,3,V,54,V,18,V,,N,,N,,N,,N,,N
28/11/2020,22,1,V,3,V,53,V,14,V,,N,,N,,N,,N,,N
28/11/2020,23,1,V,3,V,46,V,16,V,,N,,N,,N,,N,,N
28/11/2020,24,1,V,3,V,64,V,6,V,,N,,N,,N,,N,,N
29/11/2020,1,1.5,V,2,V,58,V,3,V,,N,,N,,N,,N,,N
29/11/2020,2,1,V,2,V,52,V,20,V,,N,,N,,N,,N,,N
29/11/2020,3,1,V,2,V,49,V,6,V,,N,,N,,N,,N,,N
29/11/2020,4,1.4,V,2,V,53,V,6,V,,N,,N,,N,,N,,N
29/11/2020,5,1,V,2,V,53,V,6,V,,N,,N,,N,,N,,N
29/11/2020,6,1.5,V,2,V,46,V,3,V,,N,,N,,N,,N,,N
29/11/2020,7,1,V,2,V,52,V,7,V,,N,,N,,N,,N,,N
29/11/2020,8,1,V,2,V,55,V,15,V,,N,,N,,N,,N,,N
29/11/2020,9,1,V,2,V,51,V,15,V,,N,,N,,N,,N,,N
29/11/2020,10,1,V,3,V,48,V,26,V,,N,,N,,N,,N,,N
29/11/2020,11,1,V,3,V,47,V,29,V,,N,,N,,N,,N,,N
29/11/2020,12,1.3,V,4,V,51,V,25,V,,N,,N,,N,,N,,N
29/11/2020,13,1,V,3,V,55,V,36,V,,N,,N,,N,,N,,N
29/11/2020,14,1,V,3,V,56,V,19,V,,N,,N,,N,,N,,N
29/11/2020,15,1,V,3,V,57,V,23,V,,N,,N,,N,,N,,N
29/11/2020,16,1.3,V,2,V,54,V,25,V,,N,,N,,N,,N,,N
29/11/2020,17,1,V,4,V,56,V,30,V,,N,,N,,N,,N,,N
29/11/2020,18,1.4,V,5,V,54,V,27,V,,N,,N,,N,,N,,N
29/11/2020,19,1.7,V,5,V,55,V,19,V,,N,,N,,N,,N,,N
29/11/2020,20,2.4,V,6,V,44,V,25,V,,N,,N,,N,,N,,N
29/11/2020,21,3.1,V,9,V,31,V,27,V,,N,,N,,N,,N,,N
29/11/2020,22,2,V,11,V,25,V,12,V,,N,,N,,N,,N,,N
29/11/2020,23,2.7,V,9,V,16,V,14,V,,N,,N,,N,,N,,N
29/11/2020,24,2.8,V,7,V,23,V,12,V,,N,,N,,N,,N,,N
30/11/2020,1,2.2,V,6,V,28,V,10,V,,N,,N,,N,,N,,N
30/11/2020,2,2.4,V,4,V,23,V,9,V,,N,,N,,N,,N,,N
30/11/2020,3,2.2,V,3,V,20,V,3,V,,N,,N,,N,,N,,N
30/11/2020,4,2.6,V,4,V,23,V,3,V,,N,,N,,N,,N,,N
30/11/2020,5,3.8,V,3,V,30,V,3,V,,N,,N,,N,,N,,N
30/11/2020,6,6.6,V,8,V,18,V,3,V,,N,,N,,N,,N,,N
30/11/2020,7,53.6,V,6,V,2,V,8,V,,N,,N,,N,,N,,N
30/11/2020,8,59.8,V,4,V,11,V,10,V,,N,,N,,N,,N,,N
30/11/2020,9,57.2,V,8,V,10,V,10,V,,N,,N,,N,,N,,N
30/11/2020,10,46.1,V,20,V,45,V,7,V,,N,,N,,N,,N,,N
30/11/2020,11,10.2,V,32,V,54,V,6,V,,N,,N,,N,,N,,N
30/11/2020,12,4,V,18,V,61,V,11,V,,N,,N,,N,,N,,N
30/11/2020,13,3,V,9,V,63,V,6,V,,N,,N,,N,,N,,N
30/11/2020,14,3.9,V,4,V,71,V,3,V,,N,,N,,N,,N,,N
30/11/2020,15,2.4,V,4,V,71,V,3,V,,N,,N,,N,,N,,N
30/11/2020,16,3.1,V,4,V,66,V,3,V,,N,,N,,N,,N,,N
30/11/2020,17,4.8,V,20,V,23,V,3,V,,N,,N,,N,,N,,N
30/11/2020,18,14.4,V,31,V,2,V,28,V,,N,,N,,N,,N,,N
30/11/2020,19,20.2,V,23,V,6,V,7,V,,N,,N,,N,,N,,N
30/11/2020,20,11.6,V,18,V,17,V,11,V,,N,,N,,N,,N,,N
30/11/2020,21,3.5,V,14,V,24,V,14,V,,N,,N,,N,,N,,N
30/11/2020,22,2.4,V,9,V,18,V,18,V,,N,,N,,N,,N,,N
30/11/2020,23,2.3,V,6,V,18,V,3,V,,N,,N,,N,,N,,N
30/11/2020,24,2.5,V,5,V,20,V,7,V,,N,,N,,N,,N,,N
01/12/2020,1,1.8,V,3,V,18,V,13,V,,N,,N,,N,,N,,N
01/12/2020,2,1.4,V,4,V,20,V,10,V,,N,,N,,N,,N,,N
01/12/2020,3,2.3,V,3,V,25,V,3,V,,N,,N,,N,,N,,N
01/12/2020,4,1.5,V,3,V,19,V,3,V,,N,,N,,N,,N,,N
01/12/2020,5,1.3,V,4,V,18,V,8,V,,N,,N,,N,,N,,N
01/12/2020,6,7.3,V,9,V,12,V,3,V,,N,,N,,N,,N,,N
01/12/2020,7,17.1,V,15,V,16,V,3,V,,N,,N,,N,,N,,N
01/12/2020,8,17.8,V,19,V,19,V,3,V,,N,,N,,N,,N,,N
01/12/2020,9,13.2,V,18,V,29,V,3,V,,N,,N,,N,,N,,N
01/12/2020,10,4.8,V,20,V,48,V,9,V,,N,,N,,N,,N,,N
01/12/2020,11,3.8,V,19,V,47,V,11,V,,N,,N,,N,,N,,N
01/12/2020,12,2.8,V,14,V,53,V,3,V,,N,,N,,N,,N,,N
01/12/2020,13,2.6,V,11,V,51,V,3,V,,N,,N,,N,,N,,N
01/12/2020,14,2.8,V,9,V,54,V,3,V,,N,,N,,N,,N,,N
01/12/2020,15,1.6,V,9,V,53,V,3,V,,N,,N,,N,,N,,N
01/12/2020,16,2.2,V,10,V,49,V,3,V,,N,,N,,N,,N,,N
01/12/2020,17,9.3,V,21,V,22,V,3,V,,N,,N,,N,,N,,N
01/12/2020,18,6.6,V,27,V,26,V,9,V,,N,,N,,N,,N,,N
01/12/2020,19,3.5,V,21,V,37,V,6,V,,N,,N,,N,,N,,N
01/12/2020,20,2.1,V,15,V,31,V,3,V,,N,,N,,N,,N,,N
01/12/2020,21,2.1,V,12,V,25,V,7,V,,N,,N,,N,,N,,N
01/12/2020,22,2,V,8,V,40,V,13,V,,N,,N,,N,,N,,N
01/12/2020,23,1.3,V,7,V,42,V,7,V,,N,,N,,N,,N,,N
01/12/2020,24,1.3,V,4,V,43,V,3,V,,N,,N,,N,,N,,N
02/12/2020,1,1.3,V,3,V,42,V,3,V,,N,,N,,N,,N,,N
02/12/2020,2,1,V,2,V,37,V,6,V,,N,,N,,N,,N,,N
02/12/2020,3,1.3,V,2,V,45,V,7,V,,N,,N,,N,,N,,N
02/12/2020,4,1.5,V,2,V,52,V,3,V,,N,,N,,N,,N,,N
02/12/2020,5,1.5,V,2,V,55,V,3,V,,N,,N,,N,,N,,N
02/12/2020,6,1,V,2,V,56,V,3,V,,N,,N,,N,,N,,N
02/12/2020,7,2,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
02/12/2020,8,6.2,V,18,V,36,V,3,V,,N,,N,,N,,N,,N
02/12/2020,9,4,V,17,V,41,V,3,V,,N,,N,,N,,N,,N
02/12/2020,10,3.2,V,5,V,46,V,3,V,,N,,N,,N,,N,,N
02/12/2020,11,3.9,V,6,V,48,V,3,V,,N,,N,,N,,N,,N
02/12/2020,12,3.8,V,5,V,51,V,30,V,,N,,N,,N,,N,,N
02/12/2020,13,3.6,V,3,V,56,V,9,V,,N,,N,,N,,N,,N
02/12/2020,14,4.3,V,2,V,58,V,7,V,,N,,N,,N,,N,,N
02/12/2020,15,4.3,V,4,V,58,V,3,V,,N,,N,,N,,N,,N
02/12/2020,16,4.4,V,7,V,55,V,3,V,,N,,N,,N,,N,,N
02/12/2020,17,4.6,V,3,V,56,V,3,V,,N,,N,,N,,N,,N
02/12/2020,18,4.8,V,2,V,56,V,3,V,,N,,N,,N,,N,,N
02/12/2020,19,4.1,V,2,V,58,V,3,V,,N,,N,,N,,N,,N
02/12/2020,20,4.8,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
02/12/2020,21,4.5,V,2,V,50,V,3,V,,N,,N,,N,,N,,N
02/12/2020,22,3.9,V,2,V,53,V,3,V,,N,,N,,N,,N,,N
02/12/2020,23,5,V,2,V,56,V,3,V,,N,,N,,N,,N,,N
02/12/2020,24,5.3,V,2,V,53,V,3,V,,N,,N,,N,,N,,N
03/12/2020,1,5.2,V,2,V,50,V,3,V,,N,,N,,N,,N,,N
03/12/2020,2,5.1,V,2,V,49,V,3,V,,N,,N,,N,,N,,N
03/12/2020,3,6,V,2,V,43,V,3,V,,N,,N,,N,,N,,N
03/12/2020,4,4.7,V,2,V,43,V,3,V,,N,,N,,N,,N,,N
03/12/2020,5,5.2,V,2,V,44,V,7,V,,N,,N,,N,,N,,N
03/12/2020,6,6,V,15,V,26,V,8,V,,N,,N,,N,,N,,N
03/12/2020,7,9.2,V,32,V,15,V,7,V,,N,,N,,N,,N,,N
03/12/2020,8,26.5,V,32,V,8,V,8,V,,N,,N,,N,,N,,N
03/12/2020,9,16.8,V,33,V,30,V,3,V,,N,,N,,N,,N,,N
03/12/2020,10,6.1,V,14,V,48,V,3,V,,N,,N,,N,,N,,N
03/12/2020,11,5.4,V,5,V,51,V,3,V,,N,,N,,N,,N,,N
03/12/2020,12,4.4,V,3,V,53,V,3,V,,N,,N,,N,,N,,N
03/12/2020,13,5,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
03/12/2020,14,5.1,V,2,V,53,V,3,V,,N,,N,,N,,N,,N
03/12/2020,15,4.5,V,5,V,57,V,3,V,,N,,N,,N,,N,,N
03/12/2020,16,4.1,V,8,V,50,V,3,V,,N,,N,,N,,N,,N
03/12/2020,17,4.3,V,12,V,47,V,3,V,,N,,N,,N,,N,,N
03/12/2020,18,5.4,V,11,V,49,V,3,V,,N,,N,,N,,N,,N
03/12/2020,19,4.6,V,10,V,53,V,3,V,,N,,N,,N,,N,,N
03/12/2020,20,4.5,V,6,V,51,V,3,V,,N,,N,,N,,N,,N
03/12/2020,21,4.5,V,3,V,54,V,3,V,,N,,N,,N,,N,,N
03/12/2020,22,3.9,V,2,V,57,V,3,V,,N,,N,,N,,N,,N
03/12/2020,23,3.5,V,2,V,61,V,3,V,,N,,N,,N,,N,,N
03/12/2020,24,4,V,2,V,62,V,3,V,,N,,N,,N,,N,,N
04/12/2020,1,3.5,V,2,V,59,V,3,V,,N,,N,,N,,N,,N
04/12/2020,2,4.1,V,2,V,56,V,3,V,,N,,N,,N,,N,,N
04/12/2020,3,2.9,V,2,V,55,V,3,V,,N,,N,,N,,N,,N
04/12/2020,4,3.7,V,2,V,55,V,3,V,,N,,N,,N,,N,,N
04/12/2020,5,3.3,V,2,V,58,V,3,V,,N,,N,,N,,N,,N
04/12/2020,6,3.9,V,2,V,58,V,3,V,,N,,N,,N,,N,,N
04/12/2020,7,3,V,4,V,57,V,3,V,,N,,N,,N,,N,,N
04/12/2020,8,4.2,V,5,V,57,V,3,V,,N,,N,,N,,N,,N
04/12/2020,9,3.3,V,8,V,53,V,3,V,,N,,N,,N,,N,,N
04/12/2020,10,4.1,V,7,V,56,V,3,V,,N,,N,,N,,N,,N
04/12/2020,11,3,V,6,V,57,V,3,V,,N,,N,,N,,N,,N
04/12/2020,12,3.8,V,5,V,57,V,3,V,,N,,N,,N,,N,,N
04/12/2020,13,3.5,V,3,V,58,V,3,V,,N,,N,,N,,N,,N
04/12/2020,14,3.8,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
04/12/2020,15,4.3,V,3,V,50,V,7,V,,N,,N,,N,,N,,N
04/12/2020,16,4.4,V,5,V,49,V,3,V,,N,,N,,N,,N,,N
04/12/2020,17,2.7,V,5,V,54,V,3,V,,N,,N,,N,,N,,N
04/12/2020,18,3.3,V,4,V,55,V,3,V,,N,,N,,N,,N,,N
04/12/2020,19,4,V,4,V,58,V,3,V,,N,,N,,N,,N,,N
04/12/2020,20,4.2,V,4,V,54,V,3,V,,N,,N,,N,,N,,N
04/12/2020,21,3.5,V,3,V,53,V,3,V,,N,,N,,N,,N,,N
04/12/2020,22,4.7,V,2,V,50,V,3,V,,N,,N,,N,,N,,N
04/12/2020,23,4.4,V,2,V,40,V,3,V,,N,,N,,N,,N,,N
04/12/2020,24,3.9,V,2,V,38,V,3,V,,N,,N,,N,,N,,N
05/12/2020,1,3.6,V,2,V,42,V,,N,,N,,N,,N,,N,,N
05/12/2020,2,3.8,V,2,V,45,V,,N,,N,,N,,N,,N,,N
05/12/2020,3,3.4,V,2,V,46,V,,N,,N,,N,,N,,N,,N
05/12/2020,4,3.5,V,2,V,50,V,,N,,N,,N,,N,,N,,N
05/12/2020,5,2.7,V,2,V,45,V,,N,,N,,N,,N,,N,,N
05/12/2020,6,3,V,2,V,44,V,,N,,N,,N,,N,,N,,N
05/12/2020,7,3.3,V,2,V,58,V,,N,,N,,N,,N,,N,,N
05/12/2020,8,3.2,V,2,V,57,V,,N,,N,,N,,N,,N,,N
05/12/2020,9,4,V,3,V,57,V,,N,,N,,N,,N,,N,,N
05/12/2020,10,3.2,V,5,V,53,V,,N,,N,,N,,N,,N,,N
05/12/2020,11,3.2,V,8,V,51,V,,N,,N,,N,,N,,N,,N
05/12/2020,12,3.3,V,7,V,49,V,,N,,N,,N,,N,,N,,N
05/12/2020,13,3.7,V,6,V,46,V,,N,,N,,N,,N,,N,,N
05/12/2020,14,2.7,V,2,V,53,V,,N,,N,,N,,N,,N,,N
05/12/2020,15,3.9,V,2,V,53,V,,N,,N,,N,,N,,N,,N
05/12/2020,16,3.7,V,2,V,62,V,,N,,N,,N,,N,,N,,N
05/12/2020,17,3.9,V,3,V,53,V,,N,,N,,N,,N,,N,,N
05/12/2020,18,4,V,6,V,52,V,,N,,N,,N,,N,,N,,N
05/12/2020,19,3.8,V,2,V,51,V,,N,,N,,N,,N,,N,,N
05/12/2020,20,3.7,V,2,V,53,V,,N,,N,,N,,N,,N,,N
05/12/2020,21,4.4,V,2,V,56,V,,N,,N,,N,,N,,N,,N
05/12/2020,22,4.6,V,2,V,54,V,,N,,N,,N,,N,,N,,N
05/12/2020,23,4.9,V,2,V,59,V,,N,,N,,N,,N,,N,,N
05/12/2020,24,5.1,V,2,V,45,V,,N,,N,,N,,N,,N,,N
06/12/2020,1,4.7,V,2,V,55,V,,N,,N,,N,,N,,N,,N
06/12/2020,2,3.8,V,2,V,52,V,,N,,N,,N,,N,,N,,N
06/12/2020,3,4.5,V,2,V,52,V,,N,,N,,N,,N,,N,,N
06/12/2020,4,3.7,V,2,V,53,V,,N,,N,,N,,N,,N,,N
06/12/2020,5,4.3,V,2,V,52,V,,N,,N,,N,,N,,N,,N
06/12/2020,6,4.3,V,2,V,53,V,,N,,N,,N,,N,,N,,N
06/12/2020,7,4,V,2,V,50,V,,N,,N,,N,,N,,N,,N
06/12/2020,8,4,V,2,V,50,V,,N,,N,,N,,N,,N,,N
06/12/2020,9,3.6,V,2,V,47,V,,N,,N,,N,,N,,N,,N
06/12/2020,10,3.9,V,2,V,47,V,,N,,N,,N,,N,,N,,N
06/12/2020,11,4.2,V,2,V,50,V,,N,,N,,N,,N,,N,,N
06/12/2020,12,4,V,2,V,48,V,,N,,N,,N,,N,,N,,N
06/12/2020,13,4.9,V,2,V,49,V,,N,,N,,N,,N,,N,,N
06/12/2020,14,4.5,V,2,V,52,V,,N,,N,,N,,N,,N,,N
06/12/2020,15,5.2,V,2,V,55,V,,N,,N,,N,,N,,N,,N
06/12/2020,16,4.3,V,2,V,54,V,,N,,N,,N,,N,,N,,N
06/12/2020,17,4.2,V,2,V,55,V,,N,,N,,N,,N,,N,,N
06/12/2020,18,4.2,V,2,V,54,V,,N,,N,,N,,N,,N,,N
06/12/2020,19,4.6,V,2,V,55,V,,N,,N,,N,,N,,N,,N
06/12/2020,20,4.1,V,2,V,56,V,,N,,N,,N,,N,,N,,N
06/12/2020,21,4.9,V,2,V,56,V,,N,,N,,N,,N,,N,,N
06/12/2020,22,4.2,V,2,V,56,V,,N,,N,,N,,N,,N,,N
06/12/2020,23,4.1,V,2,V,55,V,,N,,N,,N,,N,,N,,N
06/12/2020,24,4.2,V,2,V,54,V,,N,,N,,N,,N,,N,,N
07/12/2020,1,4.7,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
07/12/2020,2,4.2,V,2,V,53,V,3,V,,N,,N,,N,,N,,N
07/12/2020,3,4.8,V,2,V,52,V,3,V,,N,,N,,N,,N,,N
07/12/2020,4,4.4,V,2,V,51,V,3,V,,N,,N,,N,,N,,N
07/12/2020,5,4.5,V,2,V,50,V,3,V,,N,,N,,N,,N,,N
07/12/2020,6,4,V,2,V,49,V,3,V,,N,,N,,N,,N,,N
07/12/2020,7,4.4,V,2,V,46,V,3,V,,N,,N,,N,,N,,N
07/12/2020,8,4.3,V,2,V,45,V,3,V,,N,,N,,N,,N,,N
07/12/2020,9,4.3,V,2,V,44,V,3,V,,N,,N,,N,,N,,N
07/12/2020,10,5,V,3,V,43,V,3,V,,N,,N,,N,,N,,N
07/12/2020,11,4,V,2,V,46,V,6,V,,N,,N,,N,,N,,N
07/12/2020,12,4.5,V,2,V,48,V,9,V,,N,,N,,N,,N,,N
07/12/2020,13,3.5,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
07/12/2020,14,2.4,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
07/12/2020,15,2.1,V,2,V,51,V,3,V,,N,,N,,N,,N,,N
07/12/2020,16,2.8,V,2,V,49,V,6,V,,N,,N,,N,,N,,N
07/12/2020,17,2,V,2,V,46,V,3,V,,N,,N,,N,,N,,N
07/12/2020,18,2.1,V,2,V,45,V,3,V,,N,,N,,N,,N,,N
07/12/2020,19,1.8,V,2,V,44,V,3,V,,N,,N,,N,,N,,N
07/12/2020,20,1.9,V,2,V,45,V,3,V,,N,,N,,N,,N,,N
07/12/2020,21,2.2,V,2,V,46,V,3,V,,N,,N,,N,,N,,N
07/12/2020,22,1.4,V,2,V,50,V,7,V,,N,,N,,N,,N,,N
07/12/2020,23,1.9,V,2,V,59,V,11,V,,N,,N,,N,,N,,N
07/12/2020,24,2.1,V,2,V,58,V,7,V,,N,,N,,N,,N,,N
08/12/2020,1,1,V,2,V,59,V,3,V,,N,,N,,N,,N,,N
08/12/2020,2,1.6,V,2,V,61,V,3,V,,N,,N,,N,,N,,N
08/12/2020,3,3.4,V,2,V,62,V,3,V,,N,,N,,N,,N,,N
08/12/2020,4,2.3,V,2,V,63,V,3,V,,N,,N,,N,,N,,N
08/12/2020,5,1.7,V,2,V,58,V,3,V,,N,,N,,N,,N,,N
08/12/2020,6,1,V,2,V,55,V,3,V,,N,,N,,N,,N,,N
08/12/2020,7,2.1,V,2,V,59,V,3,V,,N,,N,,N,,N,,N
08/12/2020,8,3.2,V,2,V,59,V,3,V,,N,,N,,N,,N,,N
08/12/2020,9,3.5,V,2,V,61,V,3,V,,N,,N,,N,,N,,N
08/12/2020,10,4.3,V,2,V,60,V,3,V,,N,,N,,N,,N,,N
08/12/2020,11,3.7,V,2,V,61,V,3,V,,N,,N,,N,,N,,N
08/12/2020,12,3.6,V,2,V,58,V,3,V,,N,,N,,N,,N,,N
08/12/2020,13,4.6,V,2,V,57,V,3,V,,N,,N,,N,,N,,N
08/12/2020,14,4.4,V,2,V,56,V,3,V,,N,,N,,N,,N,,N
08/12/2020,15,4.3,V,2,V,55,V,3,V,,N,,N,,N,,N,,N
08/12/2020,16,5.1,V,2,V,53,V,3,V,,N,,N,,N,,N,,N
08/12/2020,17,4.5,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
08/12/2020,18,4.3,V,2,V,50,V,3,V,,N,,N,,N,,N,,N
08/12/2020,19,4.3,V,6,V,37,V,18,V,,N,,N,,N,,N,,N
08/12/2020,20,4.4,V,11,V,17,V,8,V,,N,,N,,N,,N,,N
08/12/2020,21,4.5,V,12,V,14,V,9,V,,N,,N,,N,,N,,N
08/12/2020,22,4,V,11,V,21,V,6,V,,N,,N,,N,,N,,N
08/12/2020,23,4.4,V,4,V,52,V,3,V,,N,,N,,N,,N,,N
08/12/2020,24,3.4,V,2,V,52,V,3,V,,N,,N,,N,,N,,N
09/12/2020,1,2.9,V,2,V,52,V,3,V,,N,,N,,N,,N,,N
09/12/2020,2,2.9,V,2,V,51,V,3,V,,N,,N,,N,,N,,N
09/12/2020,3,3.6,V,2,V,48,V,3,V,,N,,N,,N,,N,,N
09/12/2020,4,3.2,V,2,V,51,V,3,V,,N,,N,,N,,N,,N
09/12/2020,5,3.5,V,2,V,50,V,3,V,,N,,N,,N,,N,,N
09/12/2020,6,3.9,V,2,V,48,V,3,V,,N,,N,,N,,N,,N
09/12/2020,7,5.1,V,9,V,40,V,3,V,,N,,N,,N,,N,,N
09/12/2020,8,4.8,V,14,V,36,V,3,V,,N,,N,,N,,N,,N
09/12/2020,9,4.7,V,12,V,33,V,3,V,,N,,N,,N,,N,,N
09/12/2020,10,4.6,V,10,V,42,V,3,V,,N,,N,,N,,N,,N
09/12/2020,11,3.9,V,10,V,42,V,3,V,,N,,N,,N,,N,,N
09/12/2020,12,5,V,11,V,41,V,8,V,,N,,N,,N,,N,,N
09/12/2020,13,4.9,V,13,V,39,V,8,V,,N,,N,,N,,N,,N
09/12/2020,14,4.1,V,19,V,40,V,10,V,,N,,N,,N,,N,,N
09/12/2020,15,4.1,V,18,V,34,V,8,V,,N,,N,,N,,N,,N
09/12/2020,16,2.9,V,9,V,45,V,3,V,,N,,N,,N,,N,,N
09/12/2020,17,3,V,3,V,52,V,3,V,,N,,N,,N,,N,,N
09/12/2020,18,3.1,V,2,V,55,V,3,V,,N,,N,,N,,N,,N
09/12/2020,19,3.6,V,2,V,56,V,3,V,,N,,N,,N,,N,,N
09/12/2020,20,3.1,V,2,V,53,V,3,V,,N,,N,,N,,N,,N
09/12/2020,21,2.3,V,2,V,54,V,3,V,,N,,N,,N,,N,,N
09/12/2020,22,2.5,V,2,V,53,V,3,V,,N,,N,,N,,N,,N
09/12/2020,23,3.4,V,2,V,51,V,3,V,,N,,N,,N,,N,,N
09/12/2020,24,3.6,V,2,V,46,V,3,V,,N,,N,,N,,N,,N
10/12/2020,1,3.2,V,2,V,45,V,3,V,,N,,N,,N,,N,,N
10/12/2020,2,3,V,2,V,48,V,3,V,,N,,N,,N,,N,,N
10/12/2020,3,3.6,V,2,V,46,V,3,V,,N,,N,,N,,N,,N
10/12/2020,4,4,V,2,V,47,V,3,V,,N,,N,,N,,N,,N
10/12/2020,5,4,V,2,V,46,V,3,V,,N,,N,,N,,N,,N
10/12/2020,6,3.8,V,2,V,42,V,3,V,,N,,N,,N,,N,,N
10/12/2020,7,3,V,5,V,39,V,3,V,,N,,N,,N,,N,,N
10/12/2020,8,3.7,V,12,V,36,V,3,V,,N,,N,,N,,N,,N
10/12/2020,9,3.5,V,12,V,35,V,3,V,,N,,N,,N,,N,,N
10/12/2020,10,2.9,V,12,V,35,V,3,V,,N,,N,,N,,N,,N
10/12/2020,11,4,V,10,V,38,V,10,V,,N,,N,,N,,N,,N
