DATA_HI,PERIODE_HI,SO2_HI,FL_SO2,NO_HI,FL_NO,NO2_HI,FL_NO2,PM10_HI,FL_PM10,VV_HI,FL_VV,DD_HI,FL_DD,TMP_HI,FL_TMP,O3_HI,FL_O3
09/10/2020,9,2,V,6,V,10,V,23,V,0.8,V,50,V,22.4,V,63,V
09/10/2020,10,2,V,6.4,V,10,V,22,V,0.9,V,104,V,23,V,68,V
09/10/2020,11,2,V,5.8,V,7,V,14,V,1.8,V,43,V,22.7,V,68,V
09/10/2020,12,2,V,5.4,V,8,V,17,V,1.4,V,66,V,22.8,V,70,V
09/10/2020,13,2,V,4.4,V,3,V,17,V,1.5,V,52,V,22.8,V,72,V
09/10/2020,14,2,V,4.5,V,3,V,3,V,1.4,V,49,V,22.5,V,73,V
09/10/2020,15,2,V,4.4,V,3,V,7,V,1.2,V,59,V,22.4,V,73,V
09/10/2020,16,2,V,4.6,V,8,V,9,V,0.9,V,48,V,22.8,V,72,V
09/10/2020,17,2,V,4.6,V,12,V,16,V,1,V,107,V,22,V,67,V
09/10/2020,18,2,V,4.7,V,17,V,16,V,0.7,V,110,V,21.4,V,58,V
09/10/2020,19,2,V,7,V,35,V,12,V,0.2,V,319,V,19.8,V,22,V
09/10/2020,20,2,V,6.5,V,32,V,23,V,0.2,V,213,V,19.7,V,26,V
09/10/2020,21,2,V,7.9,V,34,V,15,V,0,V,260,V,19,V,10,V
09/10/2020,22,2,V,7.6,V,28,V,20,V,0.2,V,219,V,19.1,V,25,V
09/10/2020,23,2,V,4.1,V,17,V,15,V,0.5,V,245,V,18.6,V,32,V
09/10/2020,24,2,V,3.5,V,12,V,9,V,0.7,V,249,V,18.6,V,42,V
10/10/2020,1,2,V,3.1,V,8,V,14,V,0.7,V,250,V,18.8,V,50,V
10/10/2020,2,2,V,3.3,V,3,V,10,V,0.9,V,253,V,18.2,V,51,V
10/10/2020,3,2,V,3.6,V,3,V,8,V,0.8,V,256,V,18.2,V,50,V
10/10/2020,4,2,V,3.8,V,3,V,10,V,0.8,V,263,V,18.2,V,47,V
10/10/2020,5,2,V,4.5,V,11,V,7,V,0.8,V,253,V,18.4,V,43,V
10/10/2020,6,2,V,7.9,V,24,V,7,V,0.7,V,264,V,18.3,V,28,V
10/10/2020,7,2,V,7.5,V,19,V,12,V,0.5,V,293,V,19,V,32,V
10/10/2020,8,2,V,5.6,V,8,V,10,V,1.5,V,234,V,21,V,47,V
10/10/2020,9,2,V,4,V,3,V,16,V,2.5,V,341,V,21.8,V,69,V
10/10/2020,10,2,V,5.5,V,8,V,3,V,2.5,V,18,V,22.6,V,71,V
10/10/2020,11,2,V,13.7,V,12,V,9,V,2.7,V,126,V,22.9,V,68,V
10/10/2020,12,13,V,46.2,V,43,V,8,V,2.9,V,25,V,21.8,V,44,V
10/10/2020,13,8,V,25.1,V,24,V,20,V,2.6,V,25,V,22.3,V,58,V
10/10/2020,14,6,V,16,V,20,V,15,V,2.2,V,30,V,22.1,V,66,V
10/10/2020,15,6,V,17.6,V,27,V,12,V,2.1,V,17,V,21.7,V,55,V
10/10/2020,16,5,V,12.2,V,13,V,10,V,1.6,V,17,V,21.1,V,65,V
10/10/2020,17,2,V,4,V,3,V,9,V,2.6,V,3,V,20.2,V,73,V
10/10/2020,18,2,V,3.9,V,3,V,9,V,2.1,V,354,V,19.4,V,66,V
10/10/2020,19,2,V,6.3,V,11,V,7,V,1.4,V,355,V,18.2,V,45,V
10/10/2020,20,2,V,3.9,V,3,V,9,V,1,V,335,V,18,V,39,V
10/10/2020,21,2,V,3.3,V,3,V,9,V,3.6,V,180,V,17.9,V,59,V
10/10/2020,22,2,V,3.4,V,3,V,10,V,4.3,V,238,V,16.4,V,63,V
10/10/2020,23,2,V,8.3,V,9,V,8,V,4.4,V,2,V,17.3,V,60,V
10/10/2020,24,2,V,3.8,V,3,V,14,V,4.6,V,91,V,17,V,60,V
11/10/2020,1,2,V,3.1,V,3,V,9,V,3.9,V,180,V,16.1,V,63,V
11/10/2020,2,2,V,3.4,V,3,V,12,V,4.3,V,93,V,15.5,V,64,V
11/10/2020,3,2,V,3.5,V,3,V,14,V,4.5,V,91,V,16,V,64,V
11/10/2020,4,2,V,3.5,V,3,V,17,V,4.3,V,2,V,16.4,V,70,V
11/10/2020,5,2,V,3.6,V,3,V,12,V,4.7,V,4,V,17.1,V,68,V
11/10/2020,6,2,V,4.8,V,3,V,12,V,5,V,4,V,16.7,V,65,V
11/10/2020,7,2,V,4,V,3,V,16,V,5.1,V,91,V,16.9,V,64,V
11/10/2020,8,2,V,3.6,V,3,V,14,V,5.4,V,270,V,16.8,V,67,V
11/10/2020,9,2,V,3.6,V,3,V,17,V,5.7,V,266,V,16.6,V,74,V
11/10/2020,10,2,V,3.7,V,3,V,25,V,5.6,V,346,V,16.6,V,74,V
11/10/2020,11,2,V,3.6,V,3,V,22,V,6.1,V,353,V,16.6,V,81,V
11/10/2020,12,2,V,3.7,V,3,V,30,V,6.2,V,345,V,17.1,V,80,V
11/10/2020,13,2,V,3.7,V,3,V,20,V,6.6,V,353,V,18,V,82,V
11/10/2020,14,2,V,3.9,V,3,V,17,V,6.8,V,342,V,17.6,V,84,V
11/10/2020,15,2,V,3.5,V,3,V,24,V,5.8,V,343,V,17.1,V,84,V
11/10/2020,16,2,V,3.6,V,3,V,22,V,5.1,V,333,V,17.4,V,83,V
11/10/2020,17,2,V,3.8,V,3,V,16,V,4.7,V,334,V,16.8,V,84,V
11/10/2020,18,2,V,3.6,V,3,V,22,V,3.7,V,323,V,16.5,V,83,V
11/10/2020,19,2,V,3.8,V,3,V,15,V,3.4,V,335,V,16.9,V,81,V
11/10/2020,20,2,V,3.5,V,3,V,17,V,4.1,V,340,V,16.8,V,81,V
11/10/2020,21,2,V,3.5,V,3,V,14,V,3.3,V,340,V,13.7,V,79,V
11/10/2020,22,2,V,3.3,V,3,V,14,V,2.7,V,268,V,13,V,72,V
11/10/2020,23,2,V,3.6,V,3,V,10,V,2.6,V,270,V,13.4,V,71,V
11/10/2020,24,2,V,3.2,V,3,V,9,V,3.8,V,332,V,14.9,V,70,V
12/10/2020,1,2,V,3.4,V,3,V,15,V,2.6,V,310,V,14.6,V,65,V
12/10/2020,2,2,V,3.3,V,3,V,16,V,4,V,323,V,15.6,V,70,V
12/10/2020,3,2,V,3.3,V,3,V,19,V,4.4,V,324,V,15.4,V,70,V
12/10/2020,4,2,V,3.4,V,3,V,17,V,5,V,319,V,15.5,V,70,V
12/10/2020,5,2,V,3.3,V,3,V,19,V,4.9,V,320,V,15.4,V,71,V
12/10/2020,6,2,V,3.5,V,3,V,17,V,5.2,V,327,V,15.4,V,70,V
12/10/2020,7,2,V,3.6,V,3,V,18,V,5.9,V,321,V,16.2,V,71,V
12/10/2020,8,2,V,3.7,V,3,V,24,V,7.3,V,332,V,16.8,V,72,V
12/10/2020,9,2,V,3.8,V,3,V,23,V,7.4,V,337,V,16.9,V,71,V
12/10/2020,10,2,V,3.8,V,3,V,19,V,8.6,V,334,V,17.2,V,74,V
12/10/2020,11,2,V,4,V,3,V,19,V,8.1,V,332,V,17.6,V,74,V
12/10/2020,12,2,V,3.6,V,3,V,21,V,6.9,V,342,V,18.1,V,78,V
12/10/2020,13,2,V,3.7,V,3,V,18,V,7,V,337,V,18.7,V,81,V
12/10/2020,14,2,V,3.4,V,3,V,18,V,6.5,V,330,V,18.8,V,81,V
12/10/2020,15,2,V,3.5,V,3,V,12,V,5.2,V,333,V,18.7,V,83,V
12/10/2020,16,2,V,3.7,V,3,V,12,V,4.2,V,319,V,18.5,V,86,V
12/10/2020,17,2,V,4.3,V,3,V,17,V,2.4,V,290,V,17.6,V,79,V
12/10/2020,18,2,V,4.3,V,10,V,15,V,1.6,V,286,V,16.6,V,70,V
12/10/2020,19,2,V,4.5,V,17,V,14,V,1.1,V,267,V,15.7,V,61,V
12/10/2020,20,2,V,4,V,11,V,9,V,1,V,269,V,15.5,V,62,V
12/10/2020,21,2,V,3.6,V,8,V,13,V,0.9,V,250,V,15.6,V,67,V
12/10/2020,22,2,V,3.7,V,7,V,11,V,0.5,V,292,V,15.5,V,63,V
12/10/2020,23,2,V,3.4,V,10,V,14,V,0.3,V,269,V,15.7,V,60,V
12/10/2020,24,2,V,3.3,V,12,V,15,V,0.9,V,244,V,15.5,V,50,V
13/10/2020,1,2,V,3.4,V,3,V,23,V,1,V,253,V,15.8,V,58,V
13/10/2020,2,2,V,3.2,V,3,V,17,V,1,V,246,V,16.2,V,65,V
13/10/2020,3,2,V,3.7,V,3,V,14,V,0.2,V,182,V,15.9,V,64,V
13/10/2020,4,2,V,3.3,V,3,V,17,V,0.2,V,118,V,15.3,V,52,V
13/10/2020,5,2,V,13.7,V,25,V,16,V,0.1,V,113,V,14.6,V,23,V
13/10/2020,6,2,V,41.8,V,51,V,12,V,0.7,V,225,V,14.9,V,15,V
13/10/2020,7,2,V,29.5,V,56,V,21,V,1.4,V,258,V,16.4,V,17,V
13/10/2020,8,2,V,14.7,V,33,V,17,V,2.1,V,255,V,19,V,44,V
13/10/2020,9,,C,,Z,,Z,13,V,4.3,V,255,V,20.3,V,74,V
13/10/2020,10,,C,7,V,9,V,,M,4.1,V,257,V,20.7,V,,Z
13/10/2020,11,2,V,7.4,V,9,V,,M,4.9,V,251,V,20.8,V,72,V
13/10/2020,12,2,V,5.9,V,3,V,7,V,4,V,274,V,21.6,V,76,V
13/10/2020,13,2,V,5.4,V,3,V,3,V,3.5,V,275,V,21.6,V,73,V
13/10/2020,14,2,V,7.9,V,10,V,3,V,2.8,V,272,V,21.4,V,72,V
13/10/2020,15,2,V,5.5,V,8,V,3,V,1.5,V,285,V,21.1,V,75,V
13/10/2020,16,2,V,4.5,V,10,V,7,V,0.5,V,9,V,19.9,V,76,V
13/10/2020,17,2,V,3.8,V,3,V,13,V,0.6,V,36,V,19.4,V,82,V
13/10/2020,18,2,V,3.7,V,10,V,9,V,0.6,V,61,V,19.3,V,77,V
13/10/2020,19,2,V,8.3,V,35,V,15,V,0.5,V,170,V,18,V,39,V
13/10/2020,20,2,V,10.1,V,39,V,14,V,0.4,V,72,V,17.2,V,23,V
13/10/2020,21,2,V,6.2,V,28,V,12,V,0.1,V,248,V,17.2,V,28,V
13/10/2020,22,2,V,8.7,V,35,V,9,V,0.5,V,144,V,17.6,V,25,V
13/10/2020,23,2,V,3.6,V,21,V,7,V,0.2,V,144,V,16.9,V,23,V
13/10/2020,24,2,V,3.4,V,15,V,3,V,0.7,V,120,V,17.8,V,43,V
14/10/2020,1,2,V,4.1,V,13,V,3,V,0.3,V,178,V,16.6,V,40,V
14/10/2020,2,2,V,3.2,V,6,V,3,V,0.5,V,272,V,16.1,V,42,V
14/10/2020,3,2,V,3.3,V,6,V,7,V,0.4,V,264,V,16.6,V,54,V
14/10/2020,4,2,V,4,V,14,V,3,V,0.5,V,120,V,16.4,V,40,V
14/10/2020,5,2,V,4.6,V,16,V,3,V,0.4,V,104,V,16.8,V,35,V
14/10/2020,6,2,V,7.5,V,26,V,3,V,1.1,V,111,V,17.7,V,32,V
14/10/2020,7,2,V,5.9,V,21,V,3,V,3.6,V,282,V,17.3,V,56,V
14/10/2020,8,5,V,19.5,V,17,V,3,V,4.9,V,5,V,15.7,V,54,V
14/10/2020,9,11,V,49.4,V,45,V,6,V,3.5,V,10,V,16.1,V,34,V
14/10/2020,10,4,V,7.9,V,11,V,16,V,4.3,V,6,V,15.9,V,65,V
14/10/2020,11,2,V,4.7,V,3,V,11,V,5,V,93,V,16.3,V,73,V
14/10/2020,12,2,V,3.9,V,3,V,10,V,3.9,V,355,V,16.2,V,75,V
14/10/2020,13,2,V,4.3,V,3,V,7,V,4,V,119,V,17.5,V,80,V
14/10/2020,14,2,V,4.1,V,3,V,7,V,2.7,V,353,V,16,V,79,V
14/10/2020,15,2,V,4.6,V,7,V,7,V,1.5,V,313,V,15.7,V,64,V
14/10/2020,16,2,V,4.1,V,6,V,3,V,1.6,V,322,V,16,V,69,V
14/10/2020,17,2,V,4.3,V,6,V,3,V,1.4,V,337,V,16,V,71,V
14/10/2020,18,2,V,6.5,V,19,V,7,V,1.3,V,247,V,15.5,V,51,V
14/10/2020,19,2,V,5,V,14,V,10,V,1.3,V,275,V,14.6,V,44,V
14/10/2020,20,2,V,4.3,V,7,V,3,V,1.8,V,270,V,13.4,V,51,V
14/10/2020,21,2,V,3.7,V,7,V,3,V,1.5,V,248,V,13.4,V,58,V
14/10/2020,22,2,V,3.8,V,3,V,3,V,3.9,V,336,V,12.7,V,64,V
14/10/2020,23,2,V,3.3,V,3,V,3,V,3.7,V,323,V,11.4,V,75,V
14/10/2020,24,2,V,3.3,V,3,V,13,V,1.4,V,293,V,10.7,V,62,V
15/10/2020,1,2,V,3.4,V,3,V,9,V,1.5,V,264,V,10.7,V,55,V
15/10/2020,2,2,V,3.4,V,3,V,3,V,2,V,284,V,11.3,V,59,V
15/10/2020,3,2,V,3.4,V,3,V,3,V,1.5,V,270,V,11,V,54,V
15/10/2020,4,2,V,4,V,3,V,3,V,1.2,V,268,V,10.9,V,46,V
15/10/2020,5,2,V,7,V,12,V,3,V,1,V,268,V,11.1,V,34,V
15/10/2020,6,2,V,40.8,V,46,V,6,V,1.2,V,249,V,12.4,V,16,V
15/10/2020,7,2,V,40.8,V,60,V,8,V,1.1,V,205,V,13.7,V,11,V
15/10/2020,8,2,V,40.5,V,43,V,17,V,1.1,V,242,V,15.3,V,18,V
15/10/2020,9,2,V,11.1,V,19,V,14,V,1.2,V,270,V,15.6,V,50,V
15/10/2020,10,2,V,4.6,V,3,V,13,V,2.8,V,342,V,14.7,V,63,V
15/10/2020,11,2,V,5,V,3,V,10,V,1.4,V,318,V,14.4,V,61,V
15/10/2020,12,2,V,6.4,V,8,V,3,V,1.6,V,237,V,16.1,V,66,V
15/10/2020,13,2,V,6.2,V,3,V,3,V,1.2,V,340,V,17.2,V,66,V
15/10/2020,14,2,V,6.2,V,8,V,3,V,1.1,V,250,V,17.4,V,68,V
15/10/2020,15,2,V,6.1,V,9,V,3,V,1.9,V,90,V,17.7,V,68,V
15/10/2020,16,2,V,4.9,V,8,V,10,V,1.8,V,56,V,17.2,V,73,V
15/10/2020,17,2,V,4.1,V,11,V,8,V,0.6,V,32,V,16.3,V,59,V
15/10/2020,18,2,V,13.5,V,33,V,6,V,0.3,V,181,V,15.4,V,29,V
15/10/2020,19,2,V,10.2,V,27,V,13,V,0.9,V,264,V,15.1,V,37,V
15/10/2020,20,2,V,7.8,V,19,V,13,V,0.9,V,272,V,13.4,V,35,V
15/10/2020,21,2,V,5.4,V,13,V,10,V,0.6,V,327,V,13.1,V,37,V
15/10/2020,22,2,V,6.7,V,15,V,7,V,0.5,V,289,V,12.9,V,41,V
15/10/2020,23,2,V,16.7,V,17,V,7,V,0.7,V,297,V,13.1,V,44,V
15/10/2020,24,2,V,3.5,V,3,V,6,V,0.7,V,315,V,13.3,V,53,V
16/10/2020,1,2,V,3.4,V,3,V,8,V,2.7,V,264,V,12.4,V,66,V
16/10/2020,2,2,V,3.2,V,3,V,9,V,2.5,V,272,V,11.3,V,64,V
16/10/2020,3,2,V,3.6,V,3,V,3,V,0.8,V,323,V,11.7,V,59,V
16/10/2020,4,2,V,4.1,V,7,V,3,V,1.1,V,245,V,11.5,V,39,V
16/10/2020,5,2,V,8.7,V,23,V,3,V,0.6,V,253,V,12.9,V,31,V
16/10/2020,6,2,V,58.7,V,65,V,3,V,0.6,V,251,V,12.9,V,9,V
16/10/2020,7,2,V,72.5,V,71,V,18,V,0.7,V,249,V,13.6,V,9,V
16/10/2020,8,2,V,57,V,59,V,29,V,0.8,V,251,V,14.8,V,12,V
16/10/2020,9,2,V,6.5,V,15,V,23,V,1.8,V,355,V,14.3,V,45,V
16/10/2020,10,2,V,5,V,8,V,22,V,2.4,V,352,V,15.4,V,59,V
16/10/2020,11,2,V,4.6,V,3,V,17,V,2.2,V,3,V,16.7,V,67,V
16/10/2020,12,2,V,8.8,V,18,V,9,V,2.1,V,7,V,16.3,V,58,V
16/10/2020,13,4,V,14.4,V,20,V,11,V,1.9,V,6,V,17.1,V,58,V
16/10/2020,14,9,V,34.3,V,39,V,19,V,2.4,V,9,V,17,V,39,V
16/10/2020,15,7,V,23.4,V,23,V,7,V,2.9,V,13,V,16.1,V,58,V
16/10/2020,16,2,V,5.1,V,8,V,12,V,1.9,V,182,V,16.1,V,70,V
16/10/2020,17,2,V,5.2,V,11,V,9,V,1.3,V,125,V,15.8,V,65,V
16/10/2020,18,2,V,8,V,26,V,10,V,0.4,V,309,V,15.3,V,44,V
16/10/2020,19,2,V,7.7,V,19,V,12,V,0.5,V,305,V,14.5,V,47,V
16/10/2020,20,2,V,9.6,V,31,V,10,V,0.1,V,176,V,14.8,V,43,V
16/10/2020,21,2,V,10,V,39,V,11,V,0,V,59,V,14.3,V,23,V
16/10/2020,22,2,V,11.8,V,41,V,13,V,0.1,V,59,V,13.7,V,13,V
16/10/2020,23,2,V,6.1,V,28,V,16,V,0,V,50,V,13.3,V,33,V
16/10/2020,24,2,V,7.1,V,23,V,15,V,0.1,V,40,V,13.6,V,30,V
17/10/2020,1,2,V,3.8,V,16,V,13,V,0.1,V,311,V,13,V,34,V
17/10/2020,2,2,V,3.2,V,8,V,10,V,0.1,V,311,V,14.2,V,46,V
17/10/2020,3,2,V,3.2,V,3,V,9,V,0.2,V,94,V,14.6,V,49,V
17/10/2020,4,2,V,3.7,V,8,V,8,V,0.4,V,244,V,14.9,V,51,V
17/10/2020,5,2,V,3.8,V,8,V,7,V,0.9,V,75,V,15.2,V,62,V
17/10/2020,6,4,V,21.6,V,47,V,3,V,0.3,V,68,V,15.3,V,21,V
17/10/2020,7,2,V,22.2,V,45,V,7,V,0.4,V,93,V,14.6,V,16,V
17/10/2020,8,2,V,22,V,32,V,11,V,1.4,V,263,V,16.3,V,29,V
17/10/2020,9,2,V,6.1,V,8,V,10,V,2.8,V,270,V,17.1,V,65,V
17/10/2020,10,2,V,4.9,V,3,V,7,V,3.3,V,292,V,17.2,V,69,V
17/10/2020,11,2,V,4.9,V,3,V,3,V,2.6,V,308,V,18,V,72,V
17/10/2020,12,2,V,4.7,V,3,V,3,V,2.2,V,340,V,18,V,71,V
17/10/2020,13,2,V,4.3,V,3,V,3,V,2.6,V,271,V,19,V,83,V
17/10/2020,14,2,V,4.5,V,3,V,3,V,2.6,V,272,V,19.4,V,86,V
17/10/2020,15,2,V,4.5,V,3,V,3,V,2.5,V,291,V,19.5,V,89,V
17/10/2020,16,2,V,4.2,V,3,V,3,V,2.6,V,274,V,18.9,V,90,V
17/10/2020,17,2,V,4.4,V,11,V,10,V,1.3,V,271,V,17.6,V,79,V
17/10/2020,18,2,V,4.5,V,28,V,10,V,0.8,V,264,V,16,V,56,V
17/10/2020,19,2,V,7.2,V,36,V,60,V,0.7,V,239,V,16.1,V,49,V
17/10/2020,20,2,V,7.3,V,34,V,33,V,0.9,V,253,V,15.4,V,48,V
17/10/2020,21,2,V,4.1,V,18,V,21,V,0.8,V,253,V,15.1,V,64,V
17/10/2020,22,2,V,4.1,V,9,V,19,V,0.8,V,246,V,15.7,V,84,V
17/10/2020,23,2,V,3.8,V,13,V,13,V,0.5,V,247,V,15.3,V,79,V
17/10/2020,24,2,V,3.7,V,12,V,10,V,0.6,V,252,V,15.5,V,75,V
18/10/2020,1,2,V,3.3,V,6,V,13,V,0.6,V,250,V,15.5,V,80,V
18/10/2020,2,2,V,3.3,V,3,V,7,V,0.8,V,249,V,15.8,V,86,V
18/10/2020,3,2,V,3.1,V,3,V,10,V,0.5,V,248,V,14.8,V,82,V
18/10/2020,4,2,V,3.6,V,3,V,8,V,0.8,V,246,V,14.8,V,80,V
18/10/2020,5,2,V,4.6,V,3,V,3,V,1,V,260,V,14.9,V,79,V
18/10/2020,6,2,V,5.2,V,11,V,3,V,0.9,V,247,V,15,V,74,V
18/10/2020,7,2,V,4.8,V,14,V,3,V,0.8,V,249,V,15.5,V,71,V
18/10/2020,8,2,V,11.7,V,24,V,6,V,0.7,V,252,V,17.4,V,56,V
18/10/2020,9,2,V,4.2,V,3,V,11,V,1.1,V,339,V,19.1,V,84,V
18/10/2020,10,5,V,12.3,V,19,V,8,V,1.3,V,120,V,19.6,V,78,V
18/10/2020,11,5,V,12.9,V,23,V,7,V,1.6,V,51,V,20.1,V,83,V
18/10/2020,12,10,V,23.8,V,34,V,8,V,1.8,V,37,V,19.9,V,67,V
18/10/2020,13,7,V,17.7,V,31,V,12,V,1.8,V,29,V,20.2,V,68,V
18/10/2020,14,5,V,13.1,V,22,V,8,V,1.8,V,45,V,19.8,V,74,V
18/10/2020,15,2,V,5.8,V,14,V,6,V,1.5,V,51,V,20,V,80,V
18/10/2020,16,2,V,5,V,8,V,6,V,1.3,V,68,V,19.4,V,87,V
18/10/2020,17,2,V,4.1,V,8,V,3,V,1,V,69,V,18.8,V,85,V
18/10/2020,18,2,V,3.5,V,20,V,3,V,0.5,V,85,V,17.9,V,66,V
18/10/2020,19,2,V,4.1,V,26,V,10,V,0.4,V,129,V,16.8,V,48,V
18/10/2020,20,2,V,5.7,V,26,V,12,V,0,V,204,V,15.5,V,29,V
18/10/2020,21,2,V,5,V,28,V,22,V,0.1,V,230,V,15.1,V,21,V
18/10/2020,22,2,V,4.2,V,25,V,37,V,0,V,228,V,16,V,37,V
18/10/2020,23,2,V,3.3,V,10,V,24,V,0.4,V,132,V,16.7,V,61,V
18/10/2020,24,2,V,3.3,V,10,V,14,V,0.4,V,138,V,16.2,V,65,V
19/10/2020,1,2,V,3.5,V,7,V,18,V,0.1,V,142,V,15.2,V,59,V
19/10/2020,2,2,V,3.5,V,7,V,17,V,0.3,V,187,V,15.4,V,53,V
19/10/2020,3,2,V,3.7,V,10,V,3,V,0,V,199,V,14.7,V,43,V
19/10/2020,4,2,V,4.9,V,15,V,3,V,0,V,199,V,14.3,V,42,V
19/10/2020,5,2,V,19.4,V,41,V,3,V,0,V,199,V,14.5,V,30,V
19/10/2020,6,2,V,84,V,82,V,6,V,0.3,V,254,V,15.1,V,11,V
19/10/2020,7,2,V,198,V,100,V,10,V,0.1,V,254,V,17.4,V,7,V
19/10/2020,8,2,V,199,V,87,V,34,V,0.1,V,136,V,19.2,V,7,V
19/10/2020,9,2,V,23.5,V,39,V,44,V,1.1,V,135,V,19.6,V,54,V
19/10/2020,10,2,V,5.9,V,12,V,11,V,2.2,V,113,V,20,V,83,V
19/10/2020,11,2,V,5.9,V,10,V,7,V,2.3,V,130,V,20.5,V,87,V
19/10/2020,12,2,V,5.4,V,10,V,3,V,2.3,V,121,V,20.7,V,88,V
19/10/2020,13,2,V,5.3,V,8,V,3,V,2.2,V,114,V,20.7,V,89,V
19/10/2020,14,2,V,5,V,7,V,3,V,2.4,V,130,V,20.5,V,93,V
19/10/2020,15,2,V,4.8,V,8,V,3,V,2.4,V,111,V,20.4,V,91,V
19/10/2020,16,2,V,5.1,V,10,V,3,V,2.6,V,118,V,20.1,V,89,V
25/11/2020,1,2,V,3.3,V,9,V,9,V,0.2,V,254,V,13,V,49,V
19/10/2020,17,2,V,4.6,V,16,V,3,V,1.8,V,119,V,19.4,V,80,V
19/10/2020,18,2,V,4.4,V,22,V,3,V,1,V,114,V,18.8,V,68,V
19/10/2020,19,2,V,3.9,V,14,V,7,V,1.2,V,117,V,18.6,V,79,V
19/10/2020,20,2,V,3.7,V,11,V,7,V,1.2,V,125,V,18.4,V,80,V
19/10/2020,21,2,V,3.4,V,9,V,3,V,1,V,119,V,18.2,V,85,V
19/10/2020,22,2,V,3.3,V,3,V,8,V,1.1,V,120,V,18,V,88,V
19/10/2020,23,2,V,3.3,V,3,V,8,V,1,V,119,V,18,V,90,V
19/10/2020,24,2,V,3.3,V,3,V,3,V,0.8,V,121,V,17.7,V,88,V
20/10/2020,1,2,V,3.3,V,3,V,8,V,0.7,V,119,V,17.5,V,88,V
20/10/2020,2,2,V,3.3,V,3,V,3,V,1.3,V,118,V,17.9,V,89,V
20/10/2020,3,2,V,3.4,V,3,V,8,V,1.3,V,122,V,17.8,V,90,V
20/10/2020,4,2,V,3.8,V,8,V,3,V,0.7,V,134,V,17.3,V,78,V
20/10/2020,5,2,V,5.1,V,22,V,3,V,0.9,V,119,V,17.3,V,62,V
20/10/2020,6,2,V,5.4,V,24,V,3,V,0.9,V,115,V,17.8,V,66,V
20/10/2020,7,2,V,6.5,V,30,V,12,V,1.2,V,116,V,18.8,V,64,V
20/10/2020,8,2,V,6,V,15,V,16,V,2.2,V,114,V,20.3,V,84,V
20/10/2020,9,2,V,6.5,V,12,V,9,V,2.6,V,111,V,21,V,90,V
20/10/2020,10,2,V,6.1,V,10,V,12,V,3,V,111,V,21.3,V,92,V
20/10/2020,11,2,V,5.1,V,9,V,19,V,3.7,V,116,V,21.7,V,95,V
20/10/2020,12,2,V,4.9,V,8,V,20,V,3.8,V,118,V,22,V,101,V
20/10/2020,13,2,V,4.9,V,8,V,20,V,3.5,V,120,V,22.2,V,105,V
20/10/2020,14,2,V,4.3,V,8,V,20,V,3.3,V,118,V,22.3,V,106,V
20/10/2020,15,2,V,4.8,V,7,V,30,V,3.2,V,118,V,22.4,V,108,V
20/10/2020,16,2,V,4.4,V,10,V,32,V,3,V,115,V,21.9,V,107,V
20/10/2020,17,2,V,4,V,11,V,26,V,2.7,V,116,V,21.3,V,103,V
20/10/2020,18,2,V,3.8,V,10,V,29,V,3,V,118,V,20.9,V,102,V
20/10/2020,19,2,V,3.8,V,7,V,32,V,2.8,V,120,V,20.8,V,102,V
20/10/2020,20,2,V,3.8,V,3,V,35,V,2.9,V,114,V,20.7,V,103,V
20/10/2020,21,2,V,3.5,V,3,V,29,V,3.2,V,114,V,20.7,V,109,V
20/10/2020,22,2,V,3.3,V,3,V,35,V,2.9,V,118,V,20.8,V,109,V
20/10/2020,23,2,V,3.5,V,3,V,34,V,3.3,V,119,V,20.8,V,112,V
20/10/2020,24,2,V,3.5,V,3,V,36,V,3.4,V,118,V,20.8,V,104,V
21/10/2020,1,2,V,3.4,V,3,V,29,V,3.5,V,120,V,20.8,V,104,V
21/10/2020,2,2,V,3.4,V,3,V,32,V,3.5,V,118,V,20.8,V,101,V
21/10/2020,3,2,V,3.4,V,3,V,33,V,3.3,V,119,V,20.9,V,96,V
21/10/2020,4,2,V,3.3,V,3,V,33,V,3.5,V,125,V,20.9,V,88,V
21/10/2020,5,2,V,3.7,V,3,V,37,V,2.9,V,121,V,21,V,85,V
21/10/2020,6,2,V,4.8,V,16,V,35,V,2.2,V,117,V,20.9,V,67,V
21/10/2020,7,2,V,6.4,V,26,V,36,V,2,V,128,V,21.2,V,57,V
21/10/2020,8,2,V,5.7,V,16,V,48,V,2.4,V,129,V,22.6,V,71,V
21/10/2020,9,2,V,5.5,V,12,V,47,V,2.7,V,135,V,23.4,V,76,V
21/10/2020,10,2,V,4.8,V,8,V,46,V,2.9,V,133,V,24.1,V,78,V
21/10/2020,11,2,V,5,V,7,V,67,V,2.3,V,130,V,24.5,V,81,V
21/10/2020,12,2,V,4.7,V,7,V,145,V,1.9,V,111,V,24.5,V,85,V
21/10/2020,13,2,V,4.4,V,6,V,278,V,1.9,V,0,V,24.2,V,86,V
21/10/2020,14,2,V,4.1,V,3,V,361,V,2.3,V,246,V,24.3,V,93,V
21/10/2020,15,2,V,4.1,V,6,V,427,V,2.1,V,310,V,24.2,V,92,V
21/10/2020,16,2,V,3.8,V,7,V,385,V,1.7,V,320,V,23.5,V,91,V
21/10/2020,17,2,V,3.7,V,10,V,352,V,1.5,V,129,V,22.7,V,95,V
21/10/2020,18,2,V,3.8,V,10,V,439,V,1.6,V,138,V,22.4,V,96,V
