DATA_HI,PERIODE_HI,NO_HI,NO2_HI,PM10_HI,TMP_HI,O3_HI
25/04/2020,17,1,3,12,18,84
25/04/2020,18,1,3,15,17.6,89
25/04/2020,19,1,3,19,17.5,91
25/04/2020,20,1,3,19,17.4,89
25/04/2020,21,1,3,22,17.4,95
25/04/2020,22,1,3,16,17.4,84
25/04/2020,23,1,3,18,17.2,74
25/04/2020,24,1,3,21,17,67
26/04/2020,1,1,3,13,16.9,61
26/04/2020,2,1,3,12,16.7,44
26/04/2020,3,1,3,10,16.6,47
26/04/2020,4,1,3,12,16.5,50
26/04/2020,5,1,3,9,16.5,61
26/04/2020,6,1,3,14,16.7,72
26/04/2020,7,1,3,15,17.4,84
26/04/2020,8,1,3,12,17.5,85
26/04/2020,9,1,3,15,18.2,85
26/04/2020,10,1,3,18,18.3,88
26/04/2020,11,1,3,13,18.3,87
26/04/2020,12,1,3,14,18.8,85
26/04/2020,13,1,3,12,18.8,86
26/04/2020,14,1,3,14,19.6,91
26/04/2020,15,1,3,11,19.7,85
26/04/2020,16,1,3,8,19,86
26/04/2020,17,1,3,12,18.5,88
26/04/2020,18,1,3,11,18,86
26/04/2020,19,1,3,7,17.4,82
26/04/2020,20,1,3,3,17.1,71
26/04/2020,21,1,3,13,16.7,77
26/04/2020,22,1,3,14,16.3,70
26/04/2020,23,1,3,9,16.6,73
26/04/2020,24,1,3,11,16.6,72
27/04/2020,1,1,3,10,16.6,68
27/04/2020,2,1,3,10,16.6,68
27/04/2020,3,1,3,9,16.6,73
27/04/2020,4,1,3,9,16.6,69
27/04/2020,5,1,3,11,16.6,65
27/04/2020,6,1,10,11,16.6,53
27/04/2020,7,1,3,7,,56
27/04/2020,8,1,3,21,18,80
27/04/2020,9,2,3,18,18.9,84
27/04/2020,10,1,3,23,19,83
27/04/2020,11,1,3,29,19.6,88
27/04/2020,12,1,3,30,20,90
27/04/2020,13,1,3,35,19.6,90
27/04/2020,14,1,3,33,19.4,93
27/04/2020,15,1,3,33,19.2,98
27/04/2020,16,1,3,34,19.2,106
27/04/2020,17,1,3,31,18.5,104
27/04/2020,18,1,3,37,18.2,94
27/04/2020,19,1,3,38,17.9,88
27/04/2020,20,1,3,35,17.7,84
27/04/2020,21,1,3,35,17.6,84
27/04/2020,22,1,3,26,17.3,80
27/04/2020,23,1,3,32,17.3,88
27/04/2020,24,1,3,32,17.1,95
28/04/2020,1,1,3,29,17.1,97
28/04/2020,2,1,3,32,17.2,95
28/04/2020,3,1,3,34,17,103
28/04/2020,4,1,3,32,17.1,95
28/04/2020,5,1,3,31,17.3,92
28/04/2020,6,1,6,34,17.3,83
28/04/2020,7,1,3,32,18.3,78
28/04/2020,8,1,3,30,19.2,79
28/04/2020,9,1,3,27,20.1,86
28/04/2020,10,2.3,3,21,20.5,87
28/04/2020,11,,,16,21,84
28/04/2020,12,1,3,3,21.4,88
28/04/2020,13,1,3,6,22.2,91
28/04/2020,14,1,3,8,21.6,94
28/04/2020,15,1,3,3,21.4,101
28/04/2020,16,1,3,13,20.9,93
28/04/2020,17,1,3,13,19.9,88
28/04/2020,18,1,3,23,19.7,86
28/04/2020,19,1,3,22,18.1,70
28/04/2020,20,1,3,18,17.6,67
28/04/2020,21,1,3,23,17.5,72
28/04/2020,22,1,3,25,16.9,77
28/04/2020,23,1,3,21,17.1,86
28/04/2020,24,1,3,17,16.8,86
29/04/2020,1,1,3,13,16.7,87
29/04/2020,2,1,3,15,16.7,81
29/04/2020,3,1,3,18,16.7,82
29/04/2020,4,1,3,15,16.7,61
29/04/2020,5,1,3,17,16.7,63
29/04/2020,6,3.2,13,12,16.7,49
29/04/2020,7,7.2,16,10,,59
29/04/2020,8,1,3,19,18.6,86
29/04/2020,9,2.4,3,15,19.2,91
29/04/2020,10,1,3,11,19.6,95
29/04/2020,11,1,3,13,19.4,95
29/04/2020,12,1,3,17,20.3,90
29/04/2020,13,1,3,20,22.1,88
29/04/2020,14,2.1,3,17,21.5,85
29/04/2020,15,2,3,16,21.7,89
29/04/2020,16,1,3,10,21.7,93
29/04/2020,17,1,3,10,20.9,95
29/04/2020,18,1,3,9,19.6,105
29/04/2020,19,1,3,17,18.4,105
29/04/2020,20,1,3,14,17.5,99
29/04/2020,21,1,3,15,17.2,92
29/04/2020,22,1,3,14,17.2,92
29/04/2020,23,1,3,12,17.5,96
29/04/2020,24,1,3,16,17.5,100
30/04/2020,1,1,3,19,17.5,91
30/04/2020,2,1,3,20,17.4,90
30/04/2020,3,1,3,20,17.5,90
30/04/2020,4,1,3,25,17.6,92
30/04/2020,5,1,3,24,17.5,84
30/04/2020,6,1,9,28,18.3,73
30/04/2020,7,2.5,7,33,18.8,74
30/04/2020,8,2.3,3,29,20.6,75
30/04/2020,9,1,3,28,21.4,73
30/04/2020,10,2.1,3,17,21.8,73
30/04/2020,11,1,3,16,22.7,82
30/04/2020,12,1,3,21,22.1,90
30/04/2020,13,1,3,27,22.1,89
30/04/2020,14,1,3,29,22.1,94
30/04/2020,15,1,3,25,28.3,87
30/04/2020,16,1,3,16,23.1,89
30/04/2020,17,1,3,17,22.1,90
30/04/2020,18,1,3,12,21.7,91
30/04/2020,19,1,3,14,20.5,87
30/04/2020,20,1,3,9,20,77
30/04/2020,21,1,3,12,18.7,86
30/04/2020,22,1,3,18,18.3,85
30/04/2020,23,1,3,29,18.1,90
30/04/2020,24,1,3,31,17.7,83
01/05/2020,1,1,3,29,17.5,84
01/05/2020,2,1,3,31,17.4,79
01/05/2020,3,1,3,24,17.3,82
01/05/2020,4,1,3,30,17.2,76
01/05/2020,5,1,3,23,17.4,84
01/05/2020,6,1,3,26,18,72
01/05/2020,7,1,3,26,19.5,82
01/05/2020,8,1,3,24,21.5,82
01/05/2020,9,1,3,19,22.7,81
01/05/2020,10,1,3,14,24,84
01/05/2020,11,1,3,11,25,87
01/05/2020,12,1,3,13,24.5,80
01/05/2020,13,1,3,14,24.5,84
01/05/2020,14,1,3,12,24,80
01/05/2020,15,1,3,12,23,82
01/05/2020,16,1,3,15,22.5,76
01/05/2020,17,1,3,22,21.9,82
01/05/2020,18,1,3,23,20.7,78
01/05/2020,19,1,3,20,19.5,83
01/05/2020,20,1,3,17,19.5,73
01/05/2020,21,1,3,19,19.4,82
01/05/2020,22,1,3,24,19.2,78
01/05/2020,23,1,3,21,18.7,84
01/05/2020,24,1,3,21,18.4,81
02/05/2020,1,1,3,21,18.5,80
02/05/2020,2,1,3,25,18.1,81
02/05/2020,3,1,3,25,17.6,64
02/05/2020,4,1,3,19,16.8,39
02/05/2020,5,1,3,15,17.2,37
02/05/2020,6,3.6,9,19,18.5,44
02/05/2020,7,1,3,18,19.8,62
02/05/2020,8,4.4,3,21,21.5,49
02/05/2020,9,2.1,3,23,21.3,64
02/05/2020,10,10.7,17,14,22.5,49
02/05/2020,11,5.7,10,16,22.5,64
02/05/2020,12,1,3,18,22.5,73
02/05/2020,13,1,3,22,23.4,74
02/05/2020,14,1,3,19,23.9,75
02/05/2020,15,1,3,15,23.2,73
02/05/2020,16,1,3,15,22.6,76
02/05/2020,17,1,3,14,22.8,64
02/05/2020,18,2,3,15,21.7,61
02/05/2020,19,1,3,13,20.8,62
02/05/2020,20,1,3,10,20.4,58
02/05/2020,21,1,3,11,20,58
02/05/2020,22,1,3,11,19.2,50
02/05/2020,23,1,3,8,19.2,52
02/05/2020,24,1,3,6,18,44
03/05/2020,1,1,3,8,17.6,38
03/05/2020,2,1,3,12,16.9,30
03/05/2020,3,1,3,8,17.2,37
03/05/2020,4,1,3,3,16.8,31
03/05/2020,5,1,3,6,16.4,26
03/05/2020,6,1,3,8,17.2,24
03/05/2020,7,3.1,3,8,20.7,31
03/05/2020,8,1,3,13,21.7,61
03/05/2020,9,1,3,11,22.3,55
03/05/2020,10,1,3,10,22.5,53
03/05/2020,11,1,3,7,22.4,49
03/05/2020,12,1,3,13,22.8,49
03/05/2020,13,1,3,8,22.6,54
03/05/2020,14,1,3,3,22.4,47
03/05/2020,15,1,3,8,22.5,55
03/05/2020,16,1,3,6,22.7,53
03/05/2020,17,1,3,9,22.1,58
03/05/2020,18,1,3,12,21.1,48
03/05/2020,19,1,3,9,20.2,46
03/05/2020,20,1,3,6,19.5,47
03/05/2020,21,1,3,3,19.1,43
03/05/2020,22,1,3,6,19.1,49
03/05/2020,23,1,3,3,18.8,48
03/05/2020,24,1,3,3,18.3,45
04/05/2020,1,1,3,3,18.2,43
04/05/2020,2,1,3,3,17.8,33
04/05/2020,3,1,3,3,17,28
04/05/2020,4,1,3,7,17.7,36
04/05/2020,5,2.6,6,3,17.3,23
04/05/2020,6,3.2,11,7,18.9,40
04/05/2020,7,2.3,3,9,21.2,51
04/05/2020,8,2.3,3,10,22.9,50
04/05/2020,9,2.3,3,15,23.9,57
04/05/2020,10,1,3,3,24.2,54
04/05/2020,11,2.1,3,3,25,
04/05/2020,12,1,3,8,24.8,54
04/05/2020,13,1,3,8,24.3,57
04/05/2020,14,1,3,3,24.3,60
04/05/2020,15,1,3,6,23.8,66
04/05/2020,16,1,3,7,23.9,66
04/05/2020,17,1,3,8,22.9,71
04/05/2020,18,1,3,9,22.2,73
04/05/2020,19,1,3,11,20.8,68
04/05/2020,20,1,3,10,20.1,63
04/05/2020,21,1,3,9,19.7,67
04/05/2020,22,1,3,12,19.4,62
04/05/2020,23,1,3,8,19.2,56
04/05/2020,24,1,3,8,19,62
05/05/2020,1,1,3,9,18.7,58
05/05/2020,2,1,3,11,18.7,58
05/05/2020,3,1,3,11,18,56
05/05/2020,4,1,3,13,17.4,48
05/05/2020,5,2.2,3,16,17.3,33
05/05/2020,6,5.6,12,16,17.6,15
05/05/2020,7,6,7,11,19.9,39
05/05/2020,8,1,3,12,21.3,57
05/05/2020,9,1,3,18,22.9,58
05/05/2020,10,,,12,24.6,65
05/05/2020,11,1,3,11,25.5,69
05/05/2020,12,1,3,8,25.4,74
05/05/2020,13,1,3,9,23.1,72
05/05/2020,14,1,3,11,23,71
05/05/2020,15,1,3,12,22.3,65
05/05/2020,16,1,3,14,21.8,70
05/05/2020,17,1,3,17,21.4,68
05/05/2020,18,1,3,16,20.7,63
05/05/2020,19,1,3,15,19.9,66
05/05/2020,20,1,3,18,19.9,69
05/05/2020,21,1,3,19,19.7,76
05/05/2020,22,1,3,22,19.4,73
05/05/2020,23,1,3,18,18.9,58
05/05/2020,24,1,3,10,18.8,69
06/05/2020,1,1,3,14,18.5,70
06/05/2020,2,1,3,16,18,75
06/05/2020,3,1,3,20,17.4,52
06/05/2020,4,1,3,19,17.2,51
06/05/2020,5,1,3,11,17,54
06/05/2020,6,1,3,18,17.7,48
06/05/2020,7,1,3,17,19.8,53
06/05/2020,8,1,3,14,22.5,62
06/05/2020,9,1,3,13,24,75
06/05/2020,10,1,3,11,24.1,75
06/05/2020,11,1,3,13,24.2,83
06/05/2020,12,7.7,12,16,23.4,71
06/05/2020,13,3.2,9,18,24,78
06/05/2020,14,12.7,21,17,23.4,75
06/05/2020,15,5.7,13,17,24.6,90
06/05/2020,16,1,3,9,23.9,91
06/05/2020,17,1,3,13,24.2,94
06/05/2020,18,1,3,9,23.2,94
06/05/2020,19,1,3,11,22.2,95
06/05/2020,20,1,3,14,21,75
06/05/2020,21,1,3,12,20.2,74
06/05/2020,22,1,3,10,20.5,79
06/05/2020,23,1,3,8,20.6,81
06/05/2020,24,1,3,8,18.5,67
07/05/2020,1,1,3,9,18.9,71
07/05/2020,2,1,3,10,18.2,77
07/05/2020,3,1,3,8,17.5,74
07/05/2020,4,1,3,11,17.1,68
07/05/2020,5,1,3,9,18.4,78
07/05/2020,6,1,3,13,19.3,70
07/05/2020,7,8.1,16,10,21.2,72
07/05/2020,8,3.8,10,16,22.3,81
07/05/2020,9,15.5,23,21,21.6,76
07/05/2020,10,4.9,14,20,21.1,82
07/05/2020,11,8.3,13,23,21.9,79
07/05/2020,12,1,3,17,20.7,92
07/05/2020,13,1,3,21,20.7,82
07/05/2020,14,1,3,16,20.4,83
07/05/2020,15,1,3,16,20.4,88
07/05/2020,16,1,3,15,20.3,81
07/05/2020,17,1,3,14,19.9,80
07/05/2020,18,1,3,12,19.6,86
07/05/2020,19,1,3,16,19.3,90
07/05/2020,20,1,3,16,19.3,89
07/05/2020,21,1,3,13,19.3,92
07/05/2020,22,1,3,10,19.2,95
07/05/2020,23,1,3,17,19.1,85
07/05/2020,24,1,3,17,19.1,87
08/05/2020,1,1,3,18,19.1,85
08/05/2020,2,1,3,21,19.2,93
08/05/2020,3,1,3,20,19,88
08/05/2020,4,1,3,25,19.1,85
08/05/2020,5,1,3,21,19.1,95
08/05/2020,6,1,3,29,19.6,96
08/05/2020,7,1,3,27,20.3,102
08/05/2020,8,1,3,34,20.8,96
08/05/2020,9,1,3,31,21.2,102
08/05/2020,10,1,3,22,21.7,108
08/05/2020,11,1,3,26,21.6,115
08/05/2020,12,1,3,29,21.3,109
08/05/2020,13,1,3,29,21,102
08/05/2020,14,1,3,28,20.2,98
08/05/2020,15,1,3,35,20.5,103
08/05/2020,16,1,3,35,20.4,97
08/05/2020,17,1,3,32,20.3,93
08/05/2020,18,1,3,39,,94
08/05/2020,19,1,3,39,,91
08/05/2020,20,1,3,36,,93
08/05/2020,21,1,3,35,,102
08/05/2020,22,1,3,38,,99
08/05/2020,23,1,3,44,,101
08/05/2020,24,1,3,42,,109
09/05/2020,1,1,3,44,,106
09/05/2020,2,1,3,44,,103
09/05/2020,3,1,3,49,,102
09/05/2020,4,1,3,49,,99
09/05/2020,5,1,3,47,,94
09/05/2020,6,1,3,40,20.1,92
09/05/2020,7,1,3,44,19.3,94
09/05/2020,8,1,3,48,19.3,93
09/05/2020,9,1,3,46,19.5,96
09/05/2020,10,1,3,46,19.8,91
09/05/2020,11,1,3,53,20,92
09/05/2020,12,1,3,49,19.9,89
09/05/2020,13,1,3,48,19.4,82
28/06/2020,5,,,,,
09/05/2020,14,1,3,39,19.5,81
09/05/2020,15,1,3,36,20,82
09/05/2020,16,1,3,38,19.8,83
09/05/2020,17,1,3,40,19.8,88
09/05/2020,18,1,3,41,19.5,96
09/05/2020,19,1,3,45,19.3,95
09/05/2020,20,1,3,37,19.3,99
09/05/2020,21,1,3,39,19.3,98
09/05/2020,22,1,3,39,19.3,98
09/05/2020,23,1,3,41,19.2,97
09/05/2020,24,1,3,40,19,95
10/05/2020,1,1,3,42,18.9,101
10/05/2020,2,1,3,42,18.9,103
10/05/2020,3,1,3,41,18.9,93
10/05/2020,4,1,3,39,18.4,87
10/05/2020,5,1,3,38,18.1,79
10/05/2020,6,1,3,28,18.2,73
10/05/2020,7,1,3,14,18.4,73
10/05/2020,8,1,3,19,18.6,81
10/05/2020,9,1,3,18,18.6,77
10/05/2020,10,1,3,13,18.3,83
10/05/2020,11,1,3,10,17.3,88
10/05/2020,12,1,3,16,18.8,81
10/05/2020,13,1,3,16,18.1,78
10/05/2020,14,1,3,18,16.5,92
10/05/2020,15,1,3,19,17.9,87
10/05/2020,16,1,3,18,18.4,82
10/05/2020,17,1,3,19,19,88
10/05/2020,18,1,3,26,19.1,87
10/05/2020,19,1,3,34,18.3,91
10/05/2020,20,1,3,24,18.3,84
10/05/2020,21,1,3,23,18.5,91
10/05/2020,22,1,3,32,18.4,88
10/05/2020,23,1,3,34,18.4,87
10/05/2020,24,1,3,36,18.3,90
11/05/2020,1,1,3,37,18.3,83
11/05/2020,2,1,3,34,18.3,86
11/05/2020,3,1,3,34,18.2,82
11/05/2020,4,1,3,36,18.2,73
11/05/2020,5,1,3,33,18.3,77
11/05/2020,6,1,10,29,19.1,69
11/05/2020,7,1,6,22,19.5,72
11/05/2020,8,1,3,23,20,73
11/05/2020,9,1,3,23,20.8,72
11/05/2020,10,1,3,22,21.2,72
11/05/2020,11,1,3,31,21.5,74
11/05/2020,12,1,3,51,21.6,82
11/05/2020,13,1,3,27,22.1,81
11/05/2020,14,1,3,24,22.7,85
11/05/2020,15,1,3,22,21.7,90
11/05/2020,16,1,3,27,21.5,89
11/05/2020,17,1,3,29,21,86
11/05/2020,18,1,3,32,20.1,81
11/05/2020,19,1,3,33,19.4,86
11/05/2020,20,1,3,33,19.2,82
11/05/2020,21,1,3,38,19,78
11/05/2020,22,1,3,36,18.7,83
11/05/2020,23,1,3,34,18.5,84
11/05/2020,24,1,3,31,18.5,87
12/05/2020,1,1,3,27,18.4,82
12/05/2020,2,1,3,32,18.3,79
12/05/2020,3,1,3,27,18.3,69
12/05/2020,4,1,3,26,18.1,75
12/05/2020,5,1,3,25,17.9,69
12/05/2020,6,1,8,22,18.9,69
12/05/2020,7,1,3,25,19.9,74
12/05/2020,8,1,7,29,20.9,76
12/05/2020,9,1,3,105,22.3,78
12/05/2020,10,,,41,22.9,
12/05/2020,11,1,3,26,22.5,79
12/05/2020,12,1,3,27,22.5,80
12/05/2020,13,1,3,26,21.8,76
12/05/2020,14,1,3,24,21.5,80
12/05/2020,15,1,3,21,21.5,76
12/05/2020,16,1,3,18,21.4,82
12/05/2020,17,1,3,16,20.9,80
12/05/2020,18,1,3,16,20,82
12/05/2020,19,1,3,18,19.4,84
12/05/2020,20,1,3,16,19.3,93
12/05/2020,21,1,3,28,19.5,94
12/05/2020,22,1,3,28,19.6,99
12/05/2020,23,1,3,22,19.5,88
12/05/2020,24,1,3,23,19.7,94
13/05/2020,1,1,3,28,19.8,102
13/05/2020,2,1,3,41,19.6,96
13/05/2020,3,1,3,39,19.3,101
13/05/2020,4,1,3,32,19,89
13/05/2020,5,1,3,37,18.7,83
13/05/2020,6,1,3,22,19,77
13/05/2020,7,1,3,27,19.7,81
13/05/2020,8,1,3,27,19.9,79
13/05/2020,9,1,3,26,20.6,76
13/05/2020,10,3.6,11,20,21.2,83
13/05/2020,11,1,3,27,21.1,100
13/05/2020,12,1,3,23,21.4,93
13/05/2020,13,1,3,20,21.6,91
13/05/2020,14,1,3,18,22,97
13/05/2020,15,1,3,19,21.9,97
13/05/2020,16,1,3,16,21.2,98
13/05/2020,17,1,3,18,20.5,94
13/05/2020,18,1,3,16,19.8,92
13/05/2020,19,1,3,13,19.1,90
13/05/2020,20,1,3,18,18.7,96
13/05/2020,21,1,3,19,18.3,89
13/05/2020,22,1,3,15,18,88
13/05/2020,23,1,3,15,16.8,72
13/05/2020,24,1,3,16,16.5,59
14/05/2020,1,1,3,12,16.6,53
14/05/2020,2,1,3,9,15.9,58
14/05/2020,3,1,3,14,15.7,45
14/05/2020,4,1,3,12,15.4,45
14/05/2020,5,2.1,9,12,15.3,37
14/05/2020,6,2.4,16,12,16.2,34
14/05/2020,7,9.6,26,12,18.7,39
14/05/2020,8,1,3,16,20.1,93
14/05/2020,9,1,3,10,20.2,91
14/05/2020,10,3.2,9,11,20.6,94
14/05/2020,11,1,3,10,21.1,93
14/05/2020,12,1,3,10,20.6,93
14/05/2020,13,1,3,12,20.9,91
14/05/2020,14,1,3,18,17.5,93
14/05/2020,15,1,3,12,19,93
14/05/2020,16,1,3,11,19.2,101
14/05/2020,17,1,3,20,18.3,105
14/05/2020,18,1,3,20,18.3,102
14/05/2020,19,1,3,15,17.8,101
14/05/2020,20,1,3,15,18.1,100
14/05/2020,21,1,3,19,18.2,102
14/05/2020,22,1,3,23,18.1,100
14/05/2020,23,1,3,18,18,100
14/05/2020,24,1,3,23,18,95
15/05/2020,1,1,3,29,17.8,96
15/05/2020,2,1,3,32,17.6,89
15/05/2020,3,1,3,28,17.5,90
15/05/2020,4,1,3,25,,81
15/05/2020,5,1,9,25,,71
15/05/2020,6,1,18,27,,54
15/05/2020,7,1,10,26,19.5,76
15/05/2020,8,1,3,21,20.4,88
15/05/2020,9,1,3,20,20.8,89
15/05/2020,10,1,3,21,21.9,94
15/05/2020,11,1,3,15,21.1,87
15/05/2020,12,1,3,22,22.2,91
15/05/2020,13,1,3,24,21.6,87
15/05/2020,14,1,3,26,21.5,94
15/05/2020,15,1,3,16,21,90
15/05/2020,16,1,3,15,20.1,88
15/05/2020,17,1,3,16,19.7,86
15/05/2020,18,1,3,21,19.4,88
15/05/2020,19,1,3,20,18.8,89
28/06/2020,6,,,,,
15/05/2020,20,1,3,21,18.5,88
15/05/2020,21,1,3,21,18.5,93
15/05/2020,22,1,3,26,18.5,89
15/05/2020,23,1,3,23,18.4,90
15/05/2020,24,1,3,19,18.4,89
16/05/2020,1,1,3,14,18.2,88
16/05/2020,2,1,3,12,18.1,92
16/05/2020,3,7.7,18,9,18.1,81
16/05/2020,4,1,7,10,18.1,85
16/05/2020,5,22.5,29,15,18,62
16/05/2020,6,34.9,34,19,18.2,60
16/05/2020,7,20.5,31,24,18.8,58
16/05/2020,8,57.4,38,23,19.6,45
16/05/2020,9,115,52,24,20.3,42
16/05/2020,10,113,66,33,20.2,40
16/05/2020,11,52,40,34,20.2,53
16/05/2020,12,61.4,40,29,20.2,48
16/05/2020,13,6.7,10,29,19.9,78
16/05/2020,14,1,3,24,19.4,80
16/05/2020,15,15.4,17,24,19.5,82
16/05/2020,16,16.2,19,27,19.3,78
16/05/2020,17,17.6,18,26,18.8,74
16/05/2020,18,1,3,23,18.6,90
16/05/2020,19,3.1,7,27,18.5,90
16/05/2020,20,4.2,8,28,18.2,87
16/05/2020,21,1,3,28,18.1,91
16/05/2020,22,4.8,10,34,18.3,79
16/05/2020,23,5.5,7,27,18.2,84
16/05/2020,24,17.1,21,29,18.3,68
17/05/2020,1,6.9,14,27,,76
17/05/2020,2,1,3,,18.3,76
17/05/2020,3,1,3,29,18.1,85
17/05/2020,4,1,3,33,17.7,85
17/05/2020,5,1,3,27,17.7,85
17/05/2020,6,3.3,9,27,18.2,81
17/05/2020,7,7,13,24,18.9,78
17/05/2020,8,10.7,12,20,19.5,84
17/05/2020,9,12.5,15,22,19.9,83
17/05/2020,10,24,33,19,20.5,76
17/05/2020,11,1,7,19,21.3,97
17/05/2020,12,4.6,3,14,21.3,102
17/05/2020,13,18.1,20,14,21.6,92
17/05/2020,14,10.2,17,9,21.3,94
17/05/2020,15,5.4,12,12,20.7,105
17/05/2020,16,7.4,17,20,20,90
17/05/2020,17,1,3,23,20.4,101
17/05/2020,18,1,3,20,20.7,101
17/05/2020,19,1,3,13,19.4,92
17/05/2020,20,1,3,14,18.1,83
17/05/2020,21,1,3,15,17.6,78
17/05/2020,22,1,3,10,18.5,88
17/05/2020,23,1,3,15,19.3,95
17/05/2020,24,1,3,17,19.2,88
18/05/2020,1,1,3,18,18.9,86
18/05/2020,2,1,3,10,18.6,85
18/05/2020,3,1,3,11,18.3,89
18/05/2020,4,1,3,13,18.2,85
18/05/2020,5,1,3,9,18,85
18/05/2020,6,1,3,8,18.2,81
18/05/2020,7,1,3,11,18.5,76
18/05/2020,8,1,3,12,19.7,79
18/05/2020,9,1,3,14,20.5,87
18/05/2020,10,1,3,14,20.5,96
18/05/2020,11,1,3,14,19.6,103
18/05/2020,12,1,3,14,17.3,94
18/05/2020,13,1,3,25,16.6,88
18/05/2020,14,1,3,17,16.1,88
18/05/2020,15,1,3,13,17.9,81
18/05/2020,16,1,3,15,19.3,98
18/05/2020,17,1,3,22,20.1,103
18/05/2020,18,1,3,26,19.8,108
18/05/2020,19,1,3,20,19.3,93
18/05/2020,20,1,3,15,19,80
18/05/2020,21,1,3,12,18.7,84
18/05/2020,22,1,3,13,18.8,81
18/05/2020,23,1,3,18,18.1,85
18/05/2020,24,1,3,14,17.9,79
19/05/2020,1,1,3,14,16.9,89
19/05/2020,2,1,3,15,17.2,87
19/05/2020,3,1,3,13,17.5,96
19/05/2020,4,1,3,18,17.5,95
19/05/2020,5,1,3,16,18,94
19/05/2020,6,1,3,14,19.5,90
19/05/2020,7,1,3,18,21.3,89
19/05/2020,8,1,3,15,23.1,93
19/05/2020,9,1,3,19,24.4,91
19/05/2020,10,1,3,16,25.3,96
19/05/2020,11,1,3,13,24.7,104
19/05/2020,12,1,3,14,24.5,105
19/05/2020,13,1,3,13,24.8,106
19/05/2020,14,1,3,11,24.9,105
19/05/2020,15,1,3,11,25.1,114
19/05/2020,16,1,3,9,25.7,114
19/05/2020,17,1,3,3,25.5,109
19/05/2020,18,1,3,11,25.5,108
19/05/2020,19,1,3,12,22.5,96
19/05/2020,20,1,3,18,20.7,94
19/05/2020,21,1,3,14,20.3,95
19/05/2020,22,1,3,11,19.8,97
19/05/2020,23,1,3,12,19.7,91
19/05/2020,24,1,3,13,19.8,98
20/05/2020,1,1,3,11,19.2,94
20/05/2020,2,1,3,16,19.6,88
20/05/2020,3,1,3,12,19.8,95
20/05/2020,4,1,3,15,19.9,98
20/05/2020,5,1,3,17,20.4,94
20/05/2020,6,1,3,14,21.6,95
20/05/2020,7,1,3,13,23.4,98
20/05/2020,8,1,3,10,24.6,102
20/05/2020,9,1,3,9,24.3,102
20/05/2020,10,1,3,8,24.3,102
20/05/2020,11,3.5,3,7,24.7,105
20/05/2020,12,2.8,8,14,24.6,109
20/05/2020,13,2,6,12,24.9,110
20/05/2020,14,1,3,15,25.1,119
20/05/2020,15,1,3,14,25.1,118
20/05/2020,16,1,3,11,25.1,121
20/05/2020,17,1,3,15,25.6,124
20/05/2020,18,1,3,15,25.6,117
20/05/2020,19,1,3,13,22.9,100
20/05/2020,20,1,3,15,22.1,100
20/05/2020,21,1,3,11,21,102
20/05/2020,22,1,3,11,20.3,91
20/05/2020,23,1,3,14,19.7,96
20/05/2020,24,1,3,15,19.7,94
21/05/2020,1,1,3,12,19.2,94
21/05/2020,2,1,3,11,19.6,90
21/05/2020,3,1,3,18,19.2,87
21/05/2020,4,1,3,15,18.6,70
21/05/2020,5,1,11,12,19.3,65
21/05/2020,6,1,13,10,20.3,73
21/05/2020,7,1,13,11,23.4,76
21/05/2020,8,1,3,14,25.3,99
21/05/2020,9,1,3,11,27.6,109
21/05/2020,10,3.5,13,8,29,98
21/05/2020,11,2,12,9,28.8,103
21/05/2020,12,1,9,15,28.9,105
21/05/2020,13,2.3,9,12,29.8,111
21/05/2020,14,1,3,10,27.8,109
21/05/2020,15,1,8,9,27,110
21/05/2020,16,1,6,11,26.4,115
21/05/2020,17,1,3,19,26,121
21/05/2020,18,1,3,18,26,114
21/05/2020,19,1,3,16,23.3,100
21/05/2020,20,1,3,17,22.3,94
21/05/2020,21,1,3,18,21.2,80
21/05/2020,22,1,7,14,20.3,60
21/05/2020,23,1,7,15,19.5,61
21/05/2020,24,1,7,11,19.6,59
22/05/2020,1,1,9,8,18.6,53
22/05/2020,2,1,3,7,19.8,83
22/05/2020,3,1,3,10,19.2,72
22/05/2020,4,1,3,11,19.5,73
22/05/2020,5,1,9,9,18.4,40
22/05/2020,6,4.5,29,15,20,31
22/05/2020,7,1,14,13,23.4,63
22/05/2020,8,1,8,10,25.4,87
22/05/2020,9,1,3,10,25.9,96
22/05/2020,10,1,3,9,26.2,106
22/05/2020,11,1,3,8,26,106
